text	label
아니 쟤네 맨날 인스타 하고 맨날 싸돌아댕기는데 공부할 시간이 있나 싶어서 ㅋㅋㅋ	1
문재앙 정권과의 커넥션을 찾는 수사처를 지맘대로 폐쇄하는 걸 말하는 거니까	1
진짜임?	0
바가지 쓸일이 없는게 택시는 그랩, 숙소는 숙소앱, 기타 다 정찰제로 되어있어서 흥정할 일이 없음	0
넘어지는 모습이 상상되네	0
아니 뗀 굴뚝에서 연기 안나옴	0
김강우 매력 쩌는데	0
1) 민좆당 110% 지지 & 지원 받았고	1
지랄쇼를 해라.해...ㅠㅠㅠㅠ	1
24살인데 다시 고등학교에 들어갔다고?	0
최소 40퍼도 안나오고 마이너스면? 니가 책임질거니? 아니잖아	0
무적같은데ㅋㅋ	0
영상 안터지나 얼마나더럽게하는지보고싶다	0
헬멧까지 썼어 ㅋㅋㅋ	0
ㅇㅂ는 주는데 글이 좀길면 나눠서 올리더라도 위치하고 가는길 상호정도는 알려줬으면 좋겠노 그럼 나중에 찾아가기도 수월하고 정말 좋을텐데 그래도 한가지 알게된거는 안동은 짜다이거구만 물통 달고 다녀야겠노	0
ㅋㅋ아니 할배가 유리하면 왜 나보고 자꾸 꺼지라함? 앜ㅋㅋㅋㅋ	1
세상만사는 니가 생각하는것보다도 훨씬 더 복잡하다	0
어쨌튼 그림이 안좋아	0
송지효 손호준 넘 좋당^^	0
태워버리라고 ㅋㅋㅋㅋ	0
아프고힘들때 곁에있는사람이 진짜 내사람이지	0
저그를 발라버리는 ㄷㄷ	0
셋다 냄시날듯..흠	0
노캠 할거면 뭔가 컨텐츠는 필요함	0
전 영화 보지 안겠습니다.	0
막장 포텐 터진것같다!	0
제일 많이 냈네	0
이분 술드셨나요	0
용접이 무슨 앉아서 지지기만 하면 되는 건 줄 아나본뎅, 실상 그게 아니거덩 응용력이 필요한 거거덩 그게 기술자거덩! 앉아서 지지기만 하면 노가다! 응용하고 짱구를 굴리면 기술자!	0
그럼 본인이 리필을 좀 하지	0
덤앤더머 컷이다	0
먹버전용인듯 이혼남도 한번냠냠 전현무도 어린년만나기전에 한번냠냠 쟤는 저래놓고 똥차보내고 벤츠온다고 믿고있겠지	1
기안84 조만간에 하차하겠네	0
방송에서 궁콜하면 알아듣나용?	0
저세끼들이 어떻게 무너지고 남은 인생과 주변이 끝장 나는지 꼭 지켜본다시발	1
작작해라... 뭐 하나뜨면 계속 물고늘어지네	0
ㅇㅇ인겜도 더빙임	0
부작용인듯ㄷ	0
거대뱀파이어누나	0
인구수는 원래 토스가 많은 거라 역전된 지 오래임	0
여자를 잘만나야	0
박유천 빠순이들 가관이다 천한것들 ㅋㅋㅋㅋ	1
관상이 바꼈는데	0
이맛에 일베하는거 아니노	0
아오 정신 없어 ㅋㅋ	0
초창기 야스오는 개사기아니였었나? ㅈㄴ 쌧던걸로기억하는데	1
초딩맨에서 김치년맨으로 바뀌었구만	0
레알 둘다 병신 근데 안물어보고 멋대로 해버리는 인간들은 상종안하는게 답이다	1
야 일반 uhd티비 최상급이 qled최저등급이랑 동급이야그라인 위로 q70 q80 q90있는거고 75인치 q80이 250인데 로컬디밍도 없는 저거 얼마에 삼?	0
성형했냐? 눈깔이 다르네	1
근데 과거 태평양 전쟁때 미국도 조선을 저정도로 생각했겠지근데 미국은 정말 지구반대편 이런나라에 170만명을 보내다니 정말ㄷㄷ 감비아가 전쟁중인데 우리나라가 저정도 보낼 수 있을라나	0
처남이약주나?	0
알릴레오 뉴스공장도 구독할거임	0
일상이라 침착한거 보소	0
국내 탑5 ㅋㅋㅋㅋ 포방터 게이 돈까스 안만들고 여기서 뭐하노	1
김현정 기레기 서희뒤꽁무나 쫩쫩 빠넼ㅋㅋㅋ	1
흔히말하는 사회통념상 많이 오바하는거임	0
사레들려네 ㅋㅋㅋ	0
시간순삭ㄷ	0
싼타페도 옆에 차 들이받았구만 뭔 싼타페탓하고 난리여	0
거기색깔은 석탄이랑 비슷할듯	0
스마게 처내..	0
아 너도 창조론 믿음?	0
학폭나비 김학의 절친나비 개소름	0
손은 원래 2개	0
아 민하경이란 분 예쁘다	0
4k올리면 좀 더 좋아지는건 맞음	0
성폭행없었음 애초에 관계 무손배소 소송만 짐	0
살아남음,나도 복지정책에 반대하지는 않음	0
하여간 틀딱들	1
2층에 눈사람..죽었나	0
근데 오늘은 전에 핑크 틴트 안바르고 왔네 또 립스틱 바뀜?	0
도대체 이아이에게 무슨일이 있었기에...	0
진짜 억대 버시는 분들이 이걸보면 무슨 생각이 들까 ㅋㅋㅋㅋ	0
30년전이면 일본 리즈시절임ㅋㅋㅋㅋ 일본이 얼마나 대단한나라냐면 25년째 성장이 그대로인데도 아직도 영프독레벨은 유지함ㅋㅋㅋㅋ 90년대 중반까지만해도 미국을 넘냐 못넘냐 했었는데	0
ㅉㅉㅉ인생이불쌍하다	1
수동 ㄷㄷ	0
공부성실히못할것같으면 기술배우라는 말아니냐?? 어떻게 말했는지 몰라도 아주 틀린말은 아닌데 오히려 감사해야함	0
너무 이뻐서 진짜 이쁘다!하고 봤음...	0
지진으로 태평양 한가운데까지 떠밀려가서 혼자 고립되어야지 ㅋㅋㅋㅋ	0
다들 ㅁㅈㅎ 난 ㅇㅂ	0
ㄴㄷㅆㅆ	1
팽현숙 닮은 모모찡.. ㅠㅠ	0
아 내포인트	0
못생긴것들이 ㅉㅉ잘생겨서 부럽냐?	0
갑자기 O지훈 님이 번역 합니다. 하면 소름	0
저놈이 할소리는 아닌데	0
스마는 마린이랑은 차원이달라요...	0
털이 저래 존나 많은데 추위 많이 타기는 따뜻한거 좋아하고 존나 게을러서 저럼	1
쌈디 이제 재미없어	0
똥줄타겠네	0
나는 관대하다아	0
다수의 피정복민은 백인이엇음	0
이마에 별스티커 4개박았네	0
추석스트레스를 여기서 푸나	0
무친 라인업이라고 너무 기대하지 않는게 좋음 실제 게임은 나와봐야 안다는게 계속 입증되서	0
그게 쉬울수도 있어 진짜 ㅋㅋㅋ	0
못배워서 그런것인가...후	0
아무리 짜증나는 년도 보지에 좆 꼽고 미친듯이 흔들어서 이소령 괴성지르면서 질내사정으로 홍콩가면 사랑스러운 마음이 드는게 사나이의 마음 아니노?	1
학습된 공포 ㅋㅋㅋ	0
음... 지민아.. 좀 떴음 좋겠다...	0
다까끼마사오는 밤꽃 향기를 좋아했지	0
날도 더운데 참	0
요즘 신종사기가 이거임틀딱들이 40대 아줌매미 에게결혼하면 10억대 아파트 명의준다고 꼬심알고보면 빚이 10억이상임근데 좋다고 결혼해서 틀니노후 뒤치닥거리함물론 틀니뒤지면 이자못내서 나앉음노후대책 ㅆㅅㅌㅊ	1
코난범인 ㅋㅋㅋ	0
예상보다 재밌고 현실감있음유해진이 너무 웃김	0
뭐야 ㅋㅋㅋ	0
연출진 능력이 이것밖억 안되나..	0
인동	0
배우들이 다 호감ㅎ	0
석유왕 ㄷㄷ	0
모르고 먹었으면 된거야..	0
저러다 ㄹㅇ남자가 바람피면개꿀잼 ㅋㅋ	0
할리퀸 왜캐 살찜	0
노래는인정^^	0
어른들이 미안해 잊지 않을게ㅜㅜ &	0
모유강강물추천좀 ㅇㅇ	1
썅것들은 오래오래 살려두고	1
오상준(찐)을 봐버렸으니 손절해야지 뭐	0
SCV 끌고와서 터렛도 좀	0
진짜 뻔뻔함이 이루 말할수 없다	0
근데 60만원 가지고 좀 그릏당	0
2주면 인당 5점씩 이고 3주 이상이면 15점이니	0
아니니까 안심하고 생활해라^^	0
횃불하니까 던전같은데ㄷㄷ	0
3행시 놀이	0
그러게 ㅋㅋ	0
안동에 왜 가셨니껴?집이 안동이니껴?식사는 맛있게 했니껴안동에 마사지는 어떠니껴아 ㅅㅂ 한우 보고 한우먹으로 나가야겠다	1
저러니 뻑이가지	0
걍 음악하게 냅둬라... 아빠가 뭔상관...	0
조금 뜨니 뭐라도 된줄아나보네	1
나이 본다 적어도 내가 나온 곳은	0
근데 이건 한예슬씨도 잘한건 없는것 같은데	0
일베까지 테슬라가 언급되네 매도 신호인가	0
인방충	1
es un efecto	0
너무 공격적으로 하긴 했어	0
아빠 닮았네요~~잘생겼네^^	0
화나요 너무많은건 왜지	0
이제 토욜 무슨재미로사나 ㅠ	0
주크박스로 한번에 정리 가능	0
개그맨, 우먼들 정치 좀 그만했으면 ^^	0
다시한번 스윙스가 졸라 꼴보기싫네	1
아니 이게 추방 청원까지 갈 일 인가	0
섞여서 기억하고 계시네	0
기력이 달릴만도 하지ㅋ	0
가시나 참말로 이쁘네	0
젝키는 ㄹㅇ 문제가미나	0
쿵쾅쿵쾅 쿵쾅이들이 몰려온다	1
왜달라구했냐? 이씨바라	1
나중에 춤모션 하나 넣고 끝나겠지 ㅋㅋㅋ	0
속삭임만 없었으면 할만했을탠데	0
박명수씨 말은 툭툭 내뱉어도 정있는사람이네!	0
포르자가 더 재미있음	0
[단독] 옆집 아저씨 술 한잔 하고 귀가..	0
주예지 생각이 대한민국 여자들 생각일까 두렵다 뒤지게패고싶은 밤이다	1
야 사업 다 접고 그냥 실업자 되라그래 뭔 씨발 취직을 시켜줘도 지랄이냐?	1
이야... 진짜 적패가 여기있었네...	0
20대중반이면 아직시간만노 기왕가는김에 첫직장 좋은곳으로가라이기	0
은퇴해라!대중들 수준높다!	0
김대중 노무현 개새끼들은 ㅡ문재앙 이 씨발 개좆같은 새끼 등장이후로되려 선해보일 정도라서 없어진듯문재앙 씨발개좆같은새끼	1
731부대의 후예라 그런지 가학적인 아이디어는 세계최고임 이래서 애교만 떨어도 돈 벌리는 한국에 기를 써서 진출하려고 하지조센남자들은 또 이쁜여자만 보면 사족을 못쓰며 공주대접해주는 놈들이니	1
이 땅에 살던 모든 사람들이 부활하여 하나님께 심판을 받을 것이다	0
난 안볼건데	0
닌 어딘데 중앙대무시하냐 확 쑤셔불랑게	1
존윅밖에 안떠올라 ㅋㅋㅋ	0
따뜻한 물로 샤워하고 기분풀어	0
돈 뿌리는거	0
너무너무 반가웠어요~~!	0
일베의 총본산임을 인증	0
이혼사유는 문재앙이다.	1
장재인 못생겼어.';	0
파맛책스	0
조로 뛰어넘었네 ㄷㄷ	0
한국 연해주땅 상의도 없이 러시아에 팔아넘긴게 중국임	0
이 영자씨 러브 스토리 기대할께요^^	0
모델3인방 너무 멋있어요.	0
벌받아 찌질아 ㅠ	0
일베 빨렙들 그냥 영입해 그게 낫다	0
대단하심! 살빼는게 쉬운게 아녀	0
인형처럼 예쁘고 마음도 예쁘시네요	0
지디게이 크루한테 담굼질 당해봐야 정신차리겠노이기	1
펭수따위	0
ㄹㅇ 첨에 갔을때 여기한국맞나 싶더라	0
암튼 좀 미련이 남아있다면 너나 와이프 둘중에 하나가 어학연수라도 하면서 직접 경험해 보길 추천	0
아 다르고 어 다른데	0
아~열받네 OOO. ..니me뽕이다	1
병맛인데 계속 보고있는 나를 발견ㅋㅋㅋㅋ	0
할머니랑 엄마생각이 많이 났어요^~~^	0
가이드가 눈탱이를 쳤는지 말았는지 확인도 못하잖아?	0
연기도 못하는게 성질도 더럽군	0
신생아 티나는 아기는 밤낮없이 한두시간마다 계속울고	0
죄송합니다ㅜㅡ	0
저런짓한번도 안한사람만 뮈라해라	0
이건 마사지 언니야들이 몸타기 할때 쓰는거	0
맞는건 맞다고 해준다고 ㅡㅡ	0
연예인들은 뭐 수시 프리패스지	0
보내줄꺼 보내주고 이제 시작하는일에 더 집중하는게 맞지 뭘 ㅋㅋㅋ 시발	1
스펀지밥 ㅋㅋ	0
하스스톤 인줄 ㅋㅋ	0
브금씨발 뭐야ㅋㅋㅋ	1
갸꿀	0
이런 똥글 일베 올라오는거보니 ㅋㅋㅋ 일베수준보소	1
진짜 심장 쫄깃ㅋ	0
구라까는 소리하고 자빠졌네	1
소갈비이이이이이잇!	0
차라리 거울춤 어떠샤?	0
맞을 만 했으니깐 맞았겠지	0
우병우 짱완전 존경합니다~^^	0
진짜어의없다 힘내세요 응원합니다	0
윤썩려리 기소하지 말라고 하는거 아닐까??	0
게이 아는거 강사 스펙만 알고 수학공부만 하노??	1
그돈으로는 현재 기업들 채무 정리하기에 택도 없다고 깔거고	0
진심 거미가 너무 부럽다	0
그거 지적하니 바로 글삭 ㅋㅋ	0
캬 이겻당	0
그러니 공정하지 못했던 조국네 가족에게 화가 나는거고	0
와 지렷다 방금은	0
소닉과 거상ㅋㅋ	0
이기면 영웅이네	0
보기 좋다. 노무현 안타	1
sora what time you not sleep?	0
아 내 감동 물어내	0
그래서 북한 물고 빨고 좋냐?	0
다이아 긴장탄다	0
기자가 고소미 먹고싶구나	0
칸예 ㄷㄷ	0
정말 아름다운 사람...계속 팬입니다~~	0
결혼안하면 돈아껴서퇴직후 남은생 놀고먹기가능 결혼하지마라	0
과연 바로 올릴까	0
끼리끼리 만나서 결혼하는거겠지	0
어데로 가십니까	0
용도는 정하기 마련..	0
쪽바리앞잡이야 너거나라가라 꺼져	1
잠바? 틀딱 ㅇㅂ	1
나 메이커만 사 입는데 ㅋ메이커 아닌 옷들은 도대체 어디서 사야 되는지도 모르겠다 솔직히	0
ㅋㅋㅋㅋ오늘 처음으로 소리내서 웃었다	0
감자서버	0
자기는져도되고 남은무조건이기는 ㅋㅋ	0
개념없는애네~~저런놈은퇴출~~	1
잡대새끼 부캐 어서오고	1
침튜브 ㅋㅋ	0
기사 겁나길다	0
긴강이 아니고 긴장	0
여자는 진짜 인생 외모순이라고 봐도 과언 아니지	0
끝난건아는데 다시보고또보고 이지랄하길래요	1
파쿠라이는...ㅋㅋㅋㅋ	0
오늘 승재 분량 실화냐...? 너무하더라ㅜㅠ	0
이딴것도 단독이냐 나라가미춋다	0
누나 가둔게 눈블럭아냐?	0
노래 못하더라.. 삥꾸	0
누구 염장질이냐	0
구질구질 한듯..	0
브레이크 타임	0
통상적인 배치인데조질려고 준비라니 그러니까 적화통일 이야기나 하지	0
오예 씨발 버닝썬 나도가능하냐 물고빨고맛보고 씨발 ㅋㅋㅋㅋ호족옆에붙어 응디믿고 살아가면되냐?	1
이제 장식 달자	0
다필요없고 커버그만하고 니노래만불러라	0
편의점 알바 존내 고소득직 아님	0
그리고 너는 아다일 확률이 높다	1
킹럴싸해지긴했다	0
빠는거 많이 찍음	0
유진별로다 성유리가 역시 최고	0
미안한데 조정석 언제부터 pd였니	0
이마저도 최근 미국 민영 셰일개스 업체들에 의해서 무너지고 있다	0
박재정 진짜웃긴데 ㅋㅋㅋㅋ	0
애들 팔이 ㅉㅉㅉㅉ	0
the8bitHeart heart2EundolE the8bitHeart	0
염색 빡세게 해서 자신있었나 보지	0
도우파 하이	0
시대를 감안하고 보는 영화가 있고 아닌 영와가 있는데	0
이러다 랭킹 1등 되는거아님?	0
모피어스 어디갔어	0
연기 왜케 잘해 ㅋㅋㅋ	0
이병헌은 그냥 아무말하지말아라 그게답이다	1
신서유기나 찍지 무슨 다큐야 영석이형..	0
아니 앞에 커마 왜 저딴식으로 돼있냐 ㅋㅋㅋ	0
새로 땅을 봐둬야 ㅋㅋㅋ	0
난 재미교포 크리스리 그년은 진짜 느끼면서 하는년임	1
이 누님 누구세요? 글에 품격이 느껴지네요~	0
결국 샘 아들이 다한거지	0
딥웹 접속가능한 사람이 26만이나 있는사이버 범죄집단 대한민국 ㅎㄷㄷ	0
정상	0
이 리얼리티 쇼에 방탄소년단 지민 초대해줘.	0
채팅러쉬 ㅋㅋㅋ	0
느그들 임마 신종플루 걸리면 한약으로 치료하냐?	0
이게 기사화가 되야하나?	0
참된 자매사이다 ㄹㅇ..	0
원래 분수가 더크기도함ㅋㅋㅋ	0
이용진ㅋㅋㅋ말하는거진짜웃기지않나용ㅋ	0
핫소스통 ㅋㅋ	0
다 거르고 자궁문신만 아니면 됨자궁문신은 그냥 자신이 걸레 of 걸레 인증하는거	1
신부가 왠만함 연예인보다 예쁘네~^^	0
코다리찜부터 퇴출해라 시발 비린내에 씹으면 고무줄 씹는느낌 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 2~3점 나오는 마법의 국물도 좆같고	1
이뿌네 더빼면 더 이뿌것네 성격도 좋고	0
라스 재밌네오늘ㅋㅋ편집팀 힘들었겠지만 재밌다	0
나래랑 기안이랑	0
김블루 랑 가치 하죠 ㅋ	0
이마가 화나있네	0
MBC드라마도 무조건 하차해라	0
근데 공장이 뭐 어때서 그러냐? 중소기업은 다 공장아님? 기계돌리는것도 기술이지	0
유시민 봐서 반가웠음 낚씨는 잘 몰라ㅋㅋ	0
근데 저기 3개월이라고 어딧음?	0
공부 존나 못하나 보다	1
이제 좀 나무같네~	0
ㅁㅊ개독들	1
다방있어ㅋㅋ	0
아무리 바짝 땡긴다해도 허리인데	0
캐니언은 웃고있다	0
유상무 권재관 김경아	0
갑자기 시애틀 하니까 생각 났는데 그 전당포 노인네 ㅇㅂ 이제 안오냐?	0
차은우 진짜 잘생김	0
이미했지만 이거보고 더 깔끔하게 정비함 슬라이드당 하나씩 녹음기능가져다놓고 바로 보이도록 잡앱들 다지움	0
촉법잼민이 ㅋㅋㅋ	1
왜나오고 ㅈㄹ 들이야 꼴뵈기싫게	1
오랜만에 스잔 들으러 가야겠네 ㅋㅋ	0
ㅌㅋㅋㅋㅋ치즈냄새	0
ㅠ잘가	0
앞으로의 삶을 응원 합니다	0
왜들 이렇게 난리지	0
개소리야 니가 빨갱이를 옹호하고 드루킹을 ㅇㅇ짓이라고 말못해서 삐진거야 빨갱아	1
짱깨 극혐	1
닭이이자스민공천할때 대통령 이명박은 간섭안함 근데 김무성이 공천해야할걸 닭은 간섭함 닭잘못 ㅇㅇ	1
검정 롱패딩보단 보기좋네	0
범죄자년	1
협찬 많이 받았나보네ㅋㅋㅋㅋ	0
불가	0
그거슨 문과 기준	0
아센시오 누워있으면서 피파만했나	0
꼭 못생긴것들끼리 성별싸움함 아싸들 ㅋ	1
싸평때도 그랬었지	0
정말 화가난다.	0
목폴라만 생각나ㅋㅋ	0
내 포인트 어디갓노	0
예상 ㅈㅎ 병신아	1
